ph,Turbidity,Temperature,Water Type
6.603416523,4.270816604,10.01789204,Pure
5.713322921,4.571127866,16.07543991,Pure
4.767472455,3.893377808,21.07335349,Pure
9.609834365,4.308357589,13.0850757,Pure
9.186453377,3.453861456,15.04280048,Pure
9.960689858,3.434538463,12.01347322,Pure
6.102306794,4.280766478,22.09826853,Pure
6.792655098,1.917754393,15.03501857,Pure
5.910539738,4.007508148,13.03019418,Pure
6.125810325,4.953057691,17.05919623,Pure
5.836104525,3.738990829,12.02516314,Pure
8.25173423,4.331690903,18.0284916,Pure
10.66736393,4.135568909,10.00526154,Pure
8.628301074,5.100857854,13.03352385,Pure
6.26011129,5.403614892,22.00224696,Pure
10.80815694,4.362542227,20.04975202,Pure
7.371914156,4.338957326,21.05887112,Pure
4.825591458,3.463097154,15.09434979,Pure
4.868827135,3.255600174,17.0974426,Pure
7.395450847,4.990235633,22.0642835,Pure
8.86211271,4.955081793,17.06629967,Pure
6.00897361,4.012340383,17.08589922,Pure
7.607223911,3.525027131,12.08523778,Pure
6.683367697,5.208061134,15.01254523,Pure
6.638411449,5.16405662,19.07743057,Pure
9.271355447,4.333952898,22.06336322,Pure
6.450638756,3.699558048,11.0785467,Pure
3.629922065,4.754826393,19.01765282,Pure
8.378108023,4.52469297,14.04827866,Pure
6.923636014,4.013338801,21.01702756,Pure
5.893103408,4.390701604,18.00507151,Pure
8.197353369,3.361833324,19.05025706,Pure
8.372910285,4.906358241,17.0634891,Pure
8.989900091,4.613842848,21.01150699,Pure
6.702546553,3.442983035,20.06753195,Pure
11.49101091,4.369264314,13.02673643,Pure
6.069615757,3.669711704,22.02836866,Pure
4.668101687,4.43582091,20.00604252,Pure
7.808856018,2.798242842,16.01062746,Pure
9.419510316,3.298875499,18.06658095,Pure
5.126762923,4.708658468,18.04037142,Pure
7.874671358,2.309149057,21.01500622,Pure
